icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
ac058a,1661997608.0,,1662000981,,DAL1202 ,KDTW,,MA77,,737NG 900ER/W,B739,N874DN
aca9af,1662041850.0,,1662044176,,N915EN  ,KBUU,,KFLD,,RV-12,,N915EN
4b7f4c,1662025858.0,1662025859.0,1662027968,1662027967.0,SUI046  ,LOWI,LOWI,LSZB,LSZB,Falcon 900EX EASy,F9EX,T-785
a5c0e9,1662039276.0,,1662040457,,N47YB   ,KGON,,KLZD,,TBM 700,,N47YB
a7f3ae,1662047071.0,,1662050095,,JIA5392 ,KCLT,,29OH,,CL-600-2D24,,N611NN
7c4e6b,1661997593.0,,1662000110,,RXA6118 ,,,YSSY,,340B,SF34,VH-PRX
4891ad,1661997420.0,1661997421.0,1662006787,,ENT4441 ,EPKT,EPKT,,HEGN,Boeing 737NG 8CX/W,B738,SP-ENN
7c19ce,1662014850.0,,1662016479,,FD425   ,,,YBBN,,B200C,BE20,VH-FDS
34644e,1662052470.0,,1662059506,,IBS38AU ,LEMD,,,,A321-251NX,A21N,EC-NJI
a79dfa,1662065784.0,,1662069314,,LXJ590  ,KIAD,,KHPN,,BD-100-1A10,,N590FX
451c24,1662049991.0,,1662056637,1662056635.0,VSR703  ,,LBSF,LIPO,LIPO,P-180 Avanti,P180,LZ-ASP
750494,1662033676.0,,1662041579,,AXM5105 ,WBKK,,WMKK,,Airbus A320-251N,A20N,9M-RAJ
ac0fdc,1661998565.0,,1662002207,,SWA166  ,KDEN,,KOMA,,737-8,,N8766T
4bb261,1661990405.0,,1661992175,,THY3PU  ,,EGLL,,LTFM,A-321neo,,TC-LSA
ac6dc5,1662032784.0,,1662046189,,N90KS   ,,,,,C90A,BE9L,N90KS
a33716,1662058266.0,,1662064987,,AAL987  ,MDSD,,KMIA,,737-8,,N306RC
4caa8f,1662060630.0,,1662064102,,BCS32B  ,LFBD,,LFPG,,Boeing 737-476(SF),B734,EI-STC
c03a9a,1662050374.0,,1662051838,,WEN3160 ,,,CYYC,,DHC-8-402 (Dehavilland),DH8D,C-FWEZ
a0d7c1,1662049620.0,,1662051695,,N1530W  ,KWVI,,KMHR,,V35B,,N1530W
aa240a,1662049538.0,,1662050909,,N7521Z  ,KSEQ,,KT20,,R22 BETA,R22,N7521Z
7c32dd,1662006840.0,,1662015899,,KBZ     ,YMMB,,YSBK,,SR-22,SR22,
4520cf,1662052036.0,1662051987.0,1662059367,,LZB572  ,LLBG,LLBG,LBLS,LBSF,Airbus A320-214,A320,LZ-FBH
010108,1662037579.0,,1662070636,,MSR848  ,GMMN,,OMSJ,,737NG 866/W,B738,SU-GCZ
3c55c2,1662006665.0,,1662015915,,EWG77B  ,EDDL,,LEMG,,,,
adddd2,1662063132.0,,1662065696,,N993AK  ,,,PAMR,,,,
a4c7b1,1662055073.0,,1662056836,,N407LW  ,KSAT,,K2R9,,407,,N407LW
aaf67e,1662072907.0,,1662074240,,N805XA  ,,,OEDF,,737-800,B738,N805XA
aa797d,1661995986.0,,1662002203,,SKW3134 ,KDFW,,KHHG,,CL-600-2C10,CRJ7,N774SK
4d226b,1662029043.0,1662029045.0,1662031071,,RYR367  ,LMML,LMML,,LICC,737-8AS,B738,9H-QCA
c05f5d,1662069093.0,,1662071731,,CGKCY   ,,,CYXE,,SAAB SF340A (Saab),SF34,C-GKCY
ad1215,1662032116.0,,1662045619,,NKS1069 ,OI22,,KLAS,,A320-271N,,N941NK
a043ec,1662047771.0,,1662053129,,N116QS  ,,,KAXH,,BD-700-1A11,GL5T,N116QS
a448d1,1661990406.0,,1662002655,,UAL1552 ,,,PANC,,737-9,,N37502
151e70,1662018774.0,,1662029807,,NWS140  ,,,ULLI,,Airbus A330-223,A332,RA-73328
471f8c,1661990804.0,,1661991595,,WZZ10AN ,,,LRBC,,A320 232SL,A320,HA-LYQ
abe82c,1662059423.0,,1662064609,,SWA727  ,KMDW,,KRIC,,737-8H4,B738,N8665D
780028,1662055341.0,,1662064813,,CSS7673 ,ZGSZ,,ZBAA,,757 2Z0PCF,B752,B-2821
4d22b5,1662044104.0,1662044038.0,1662047480,1662047478.0,RYR8869 ,LFOT,LFOT,EGSS,EGSS,Airbus A320-214,A320,9H-LON
a5135d,1662073909.0,,1662075850,,QXE2148 ,KPDX,,KSEA,,DHC-8-402,DH8D,N426QX
40785a,1662036832.0,,1662038572,,GELBE   ,,,EGNY,,Vans RV-7,RV7,G-ELBE
300781,1662044460.0,,1662047153,,DLA4HT  ,EDDM,,LIML,,E195LR,E195,I-ADJX
a2d446,1662072955.0,,1662075526,,OXF9864 ,KFFZ,,,,PA-44-180,,N28110
a80e46,1662038890.0,,1662063420,,UPS203  ,KPHL,,EDDK,,747-8F,B748,N618UP
a55220,1662039892.0,,1662045087,,AWI3942 ,CYUL,,KIAD,,CL-600-2B19,CRJ2,N442AW
504e44,1662058170.0,,1662065305,1662065401.0,MLD885  ,,LUKK,LIPX,LIPX,A319 112,A319,ER-AXM
a73a47,1662036815.0,,1662039016,,JBU113  ,KMCO,,,,A320-232,A320,N565JB
a80c7b,1662055301.0,,1662056396,,ENY4238 ,KDFW,,,,EMB-145LR,E145,N618AE
aa0e1c,1662043771.0,,1662047963,,SWA517  ,KOKC,,KSAT,,737-7H4,B737,N747SA
461f9c,1662005400.0,,1662011633,,FIN7UX  ,EFHK,,LKPR,,A321 231SL,A321,OH-LZG
a2afeb,1662067655.0,,1662070346,,SWA2111 ,KBWI,,KSYR,,737NG 7H4/W,B737,N272WN
ab5993,1661990406.0,,1662005592,,AAL1710 ,KCLT,,KONT,,737-823,B738,N830NN
a871ec,1662045356.0,,1662048478,,RPA3592 ,CYOW,,KEWR,,ERJ 170-100 SE,E170,N643RW
ac047d,1662063231.0,,1662070789,,ASH6185 ,KSDF,,KEYQ,,ERJ 170-200 LR,E75L,N87345
aa3ae2,1662003667.0,,1662005835,,UAL1231 ,,,KLAX,,757-324,B753,N75851
0d0c8f,1662037789.0,,1662039528,,AMX312  ,,,,,Boeing 737-8JP,B738,XA-PPP
43e9e4,1662018594.0,,1662028563,,MYBUS   ,LSGG,,LTFM,,ACJ320 214SL,A320,M-YBUS
a6a1af,1662045967.0,,1662047405,,N52606  ,09FL,,KSRQ,,172S,,N52606
a80e46,1662001879.0,,1662028961,,UPS204  ,EDDK,,KPHL,,747-8F,B748,N618UP
a9edbb,1661999911.0,,1662001976,,N739NW  ,74IN,,KHFY,,172N,,N739NW
a9973d,1662068524.0,,1662070141,,N717NC  ,,,KFLL,,PC-12/47,PC12,N717NC
a1c7ca,1662044286.0,,1662045046,,N21353  ,KLGU,,KU10,,M20K,,N21353
a44916,1662028807.0,,1662034619,,UAL2409 ,KPHL,,KORD,,737-9,,N37521
ace39e,1661993166.0,,1662002608,,N93DC   ,KCRQ,,KAPC,,VANS AIRCRAFT RV9A,,N93DC
a836fb,1662067844.0,,1662073859,,UAL308  ,KATL,,KIAH,,737-924ER,B739,N62849
4ca24f,1662054555.0,,1662057959,,RYR3XZ  ,LEZL,,,,BOEING 737-8AS,B738,EI-DCW
407a06,1662011490.0,,1662019098,,EZY47XQ ,EGGD,,LEMP,,Airbus 320-251N,A20N,G-UZLM
344548,1662036554.0,,1662041237,,VLG9YL  ,LEBL,,LIPZ,,A320 214,A320,EC-MBL
3c4d6a,1662006807.0,,1662008688,,DLH1VR  ,EDDG,,EDDF,,CRJ 900 LR,CRJ9,D-ACKJ
320061,1662025759.0,,1662028417,,PROVA27 ,LILG,,LILG,,,,
ae117c,1662012633.0,,1662014899,,FINEY45 ,,,KTCM,,Boeing C-17A Globemaster III,C17,02-1110
a8609f,1662037710.0,,1662041306,,QXE2035 ,KSEA,,KBOI,,ERJ 170-200 LR,,N639QX
c07b3f,1662004416.0,,1662005186,,,CPT9,,,,DHC-8-315 (Dehavilland),DH8C,C-GURM
a7db91,1662043850.0,,1662044840,,PFT605  ,KSNA,,KPSP,,560XL,,N605TX
a5ec79,1662068888.0,,1662069674,,N481BR  ,KWWD,,KESN,,P180,P180,N481BR
7c7c74,1662004565.0,,1662006348,,VOZ1840 ,,,YPPH,,737-8FE,B738,VH-YVA
a7b13b,1662055428.0,,1662066557,,DAL1177 ,KMSP,,KLAX,,757-351,B753,N595NW
a43f51,1662058985.0,,1662069116,,DAL1039 ,KDTW,,KMIA,,A321-211,,N373DX
8675d8,1662031777.0,,1662033959,,ANA1649 ,RJOO,,RJOM,,737NG 881/W,B738,JA70AN
a5ca4b,1662030570.0,,1662036819,,UAL1825 ,KORD,,KLGA,,A320-232,A320,N472UA
39e4ac,1662054559.0,,1662063817,,AFR94PU ,,,LFPG,,A320 216,A320,F-HZFM
471f73,1662040314.0,,1662047184,,WZZ102X ,EDDH,,,,A321 231SL,A321,HA-LXR
489328,1662036765.0,,1662038182,,LOT6YN  ,EPLB,,EPWA,,Bombardier DHC-8 402 NG,DH8D,SP-EQI
c0834d,1662070744.0,,1662072865,,CGXSU   ,CLC2,,CLC2,,DA 42 (Diamond),,C-GXSU
a08edd,1662051702.0,,1662053199,,N135MF  ,KPVF,,KO41,,EC 135 P2+,,N135MF
a81db1,1662061663.0,,1662064379,,CNS99   ,KCMH,,KLOU,,PC-12/47E,PC12,N622AF
abdcda,1662030167.0,,1662036776,,ASH6124 ,KCMH,,,,ERJ 170-200 LR,E75L,N86334
a120ff,1661995358.0,,1661999626,,N172E   ,KPVD,,KLCI,,172M,,N172E
800d02,1662016680.0,,1662024357,,IGO6502 ,VEDG,,VOBL,,,A20N,VT-IZA
a34e97,1661992757.0,,1661999060,,DAL684  ,KJFK,,KATL,,A321-211,A321,N312DN
020025,1662008611.0,,1662018619,,RAM502U ,GOBD,,GMMN,,737NG 8B6/W,B738,CN-RNP
a3c115,1661996742.0,,1661998107,,N341AR  ,,,KU42,,Citation CJ1,C525,N341AR
71c018,1662022685.0,,1662024445,,AAR8964 ,,,RKSS,,A321 231,A321,HL8018
15206d,1662059430.0,,1662069882,,SVR2734 ,,,ULLI,,,,
49526a,1662068535.0,,1662073771,,RZO231  ,,,KBOS,,Airbus A321-253NX,A21N,CS-TSJ
406ca3,1662009791.0,,1662021885,,TOM5460 ,EGKK,,,,AIRBUS A320-233,A320,G-POWK
abf4b3,1662061591.0,,1662067834,,N87HG   ,,,,,EMB-500,,N87HG
a74dca,1662072644.0,,1662074144,,N57TS   ,KMHR,,KOAK,,31A,LJ31,N57TS
ad935b,1662049217.0,,1662061302,,JBU1009 ,KJFK,,MDSD,,A321-231,A321,N974JT
4c0178,1662027913.0,1662027921.0,1662032729,1662032954.0,ASL16G  ,LYBE,LYBE,LDPM,LDPL,ATR 72-600,AT76,YU-ALY
3c65d4,1662042601.0,1662042624.0,1662049280,1662049241.0,DLH1UV  ,EDDM,EDDM,ENGM,ENGM,A320-271N,A20N,D-AINT
48cb15,1662009662.0,,1662014530,,TVS7787 ,LDDU,,EPKT,,737NG 8BK/W,B738,SP-TVZ
e84079,1662031839.0,,1662032540,,GLG1671 ,,,,,A320 214,A320,HC-CRU
e4898a,1661995517.0,,1661997093,,GLO1482 ,,,,,737NG 8EH/W,B738,PR-GUM
88516f,1662024473.0,,1662045689,,THA639  ,VTBS,,VTBS,,777 3ALER,B77W,HS-TKO
abd69e,1662047487.0,,1662048685,,N862DP  ,,,KJWN,,SR20,,N862DP
a13a67,1662047340.0,,1662049705,,N1788T  ,,,,,172S,,N1788T
4ca644,1662042997.0,,1662045417,,RYR506  ,EIDW,,EGGD,,BOEING 737-8AS,B738,EI-DYB
a773a7,1662066566.0,,1662068053,,N58AZ   ,KPHX,,AZ71,,407,B407,N58AZ
a9bd9a,1661992685.0,,1662003955,1662003953.0,AAL135  ,,EGLL,KLAX,KLAX,777 323ER,B77W,N727AN
a2f9f5,1662056205.0,,1662059972,,N291HW  ,KGVL,,KGVL,,172S,,N291HW
3df5c0,1662015411.0,,1662019689,,SPARO88 ,ETHL,,EDSB,,Airbus Helicopters H145,EC45,D-HNHW
a19d0d,1662016567.0,,1662032817,,JBU2348 ,KLAS,,KJFK,,A321-271NX,,N2029J
a33eb1,1662046202.0,,1662051832,,SKW3932 ,KLAX,,KABQ,,ERJ 170-200 LR,,N308SY
a56bc7,1662042723.0,,1662043401,,N4488B  ,,,UT41,,S-21LS OUTBOUND,,N4488B
a1a212,1662040135.0,,1662043279,,N204NG  ,K2W6,,DE49,,SR20,,N204NG
3ff06f,1662037542.0,,1662041335,,DMCIO   ,EDGS,,EDGS,,M-24 Orion,MM24,D-MCIO
400b84,1662053798.0,1662053799.0,1662056213,1662056212.0,BAW442  ,EGLL,EGLL,EHAM,EHAM,AIRBUS A319-131,A319,G-DBCF
a503d8,1662048571.0,,1662053593,,N422JC  ,MD11,,MD11,,AT-802A,,N422JC
4acac2,1662047181.0,,1662047932,,SWE14U  ,,,,,Pilatus PC-24,PC24,SE-RVB
a3a0cc,1662056092.0,,1662059921,,UAL1513 ,KSFO,,KSNA,,737-824,B738,N33286
a4f2ee,1662054090.0,,1662063011,,QFA7558 ,KDFW,,KHHR,,747-47UF,B744,N418MC
471a7c,1662045397.0,,1662052923,,FRF600  ,LMML,,LGKN,,,,
a890f3,1662038797.0,,1662051581,,FDX2754 ,KIND,,KSAN,,A300 F4-605R,A306,N651FE
401b43,1662045770.0,,1662047123,,GBCCK   ,EGCV,,EGBS,,GRUMMAN AA-5 Traveller,AA5,G-BCCK
a5ef0e,1662029284.0,,1662048941,,UAL521  ,KJFK,,KSFO,,757-224,B752,N48127
a300ab,1662068552.0,,1662070488,,N293AM  ,,,KRAP,,407,B407,N293AM
a17032,1662047389.0,,1662048980,,CVU92   ,,,K61B,,208B,C208,N192GC
47878d,1662042270.0,1662042271.0,1662045700,1662045698.0,NOZ995  ,EKBI,EKBI,ENGM,ENGM,Boeing 737-8JP,B738,LN-DYX
3435d2,1661997702.0,1661997703.0,1662007438,1662007437.0,SWT1KR  ,EDDK,EDDK,EYKA,EYKA,ATR 72 202,AT72,EC-LHV
45a2c2,1662010219.0,1662010220.0,1662011398,,BBX603  ,EKEB,EKEB,,EKHB,AW.139,A139,OY-HVB
ac63a4,1661994213.0,,1661997711,,N898GB  ,PAMR,,PAMR,,R44 II,,N898GB
7c530b,1662004241.0,,1662005879,,QLK455D ,,,YBBN,,DHC-8 402,DH8D,VH-QOT
ab477d,1662067405.0,,1662075245,,DAL1393 ,KLAX,,KSEA,,737-932ER,B739,N826DN
a51930,1662052864.0,,1662055995,,N42787  ,7OA7,,KGAS,,PA-28-151,,N42787
39e46f,1662021616.0,,1662026098,1662025918.0,CCM772H ,,LFKJ,LFPO,LFPO,A320 214,A320,F-HZDP
a70bc9,1661990404.0,,1661992706,,JIA5502 ,,,KCLT,,CL-600-2D24,CRJ9,N553NN
a0f22e,1662039732.0,,1662044789,,FFS60   ,KXFL,,KXFL,,PA-28-161,,N160FC
a3f8b8,1661997332.0,,1661999517,,AAL2199 ,KDFW,,02XS,,737-800,B738,N355PU
4ca2c4,1662060669.0,,1662068719,,RYR94HX ,,,LEMD,,BOEING 737-8AS,B738,EI-DLG
346089,1662011630.0,1662011631.0,1662015355,1662015474.0,VLG16MA ,LEBL,LEBL,LFRS,LFRS,A320-271N,A20N,EC-NAE
ab154b,,,1662061411,,N813JB  ,,,KCRQ,,C90,BE9L,N813JB
ad1be5,1662035746.0,,1662037829,,N9439E  ,97OG,,1ID4,,172N,,N9439E
86cf7c,1661992447.0,,1661997397,,ANA245  ,RJTT,,RJFF,,787 8,B788,JA809A
a64305,1661990410.0,,1661992790,,SKW6334 ,,,KPHX,,ERJ 170-200 LR,,N502SY
aa6fca,1662028069.0,,1662033186,,SWA2853 ,KBWI,,KBNA,,737-7BD,B737,N7715E
ac0bde,1662065150.0,,1662066985,,SWA560  ,KSJC,,,,737-8,,N8754S
7c802d,1662074061.0,,1662076157,,RXA3514 ,,,YMML,,340 B,SF34,VH-ZLR
a53b69,1662060265.0,,1662063656,,SWA3014 ,KDEN,,KSLC,,737-7H4,B737,N436WN
491310,1662048211.0,1662048212.0,1662049955,1662049950.0,NJE691W ,LOWI,LOWI,LSZH,LSZH,Citation XLS,C56X,CS-DXP
a39089,1662053971.0,,1662055798,,JBU776  ,KJFK,,KORH,,EMB-190 AR,E190,N329JB
494114,1662048362.0,,1662052684,,NJE190N ,LIRA,,LSZR,,,,
76cef3,1661997975.0,,1662010498,,SIA336  ,,,LFPG,,777 312ER,B77W,9V-SWS
a03cb6,1662035491.0,,1662040408,,SKW5323 ,KORD,,SC33,,ERJ 170-200 LR,E75L,N114SY
152028,1662045633.0,,1662053442,,AFL1769 ,USPP,,UUEE,,Airbus A320-214,A320,RA-73768
a2793b,1661992547.0,,1661995567,,N259DC  ,KBOS,,KTEB,,EMB-500,,N259DC
a4f5b8,1662049501.0,,1662050169,,N419BR  ,KPVU,,,,390,,N419BR
4bcdea,1662013452.0,,1662022678,,SXS2    ,EDDF,,,,Boeing 737 MAX 8,B38M,TC-SOJ
aa435b,1661996853.0,,1662002495,,AAL414  ,KORD,,,,A319-112,A319,N760US
a00000,1662052938.0,,1662065026,,PRLLN   ,SBBR,,SBBR,,Flight Design CT LS,FDCT,G-CVET
ac0ca4,1662030324.0,,1662033659,,N876AD  ,KOSU,,KESN,,560XL,,N876AD
846954,1662031159.0,,1662035416,,ANA457  ,RJTT,,,,Airbus A321-272N,A21N,JA149A
a79890,1662070351.0,,1662074114,,JIA5297 ,,,KPHL,,CL-600-2D24,CRJ9,N589NN
7585d1,1661995151.0,,1661998564,,DAO     ,,,RPLL,,,,
c04fae,1661991850.0,,1661997326,,WEN3153 ,CYYC,,CYCD,,DHC-8-402 (Dehavilland),DH8D,C-GEEN
8406e8,1662072911.0,,1662075175,,JAL903  ,RJTT,,,,A350-941,A359,JA01XJ
a0011c,1662067261.0,,1662071599,,00000000,KMRT,,23VT,,Citation CJ4,C25C,N1MG
3d24af,1662027003.0,,1662029148,,DEMDJ   ,EDDV,,EDDV,,BRM Aero Bristell B23 Energic,NG5E,D-EMDJ
06a1b9,1662004950.0,,1662008159,,QTR1190 ,OTHH,,,,A320 214SL,A320,A7-LAB
8880e0,1662042724.0,,1662045230,,HVN220  ,,,,,787 9,B789,VN-A862
7c42d9,1662014079.0,,1662016078,,NWK6235 ,,,YPPH,,F28 MK 0100,F100,VH-NHN
acae65,1661995692.0,,1661996385,,N916QT  ,KTOA,,KLGB,,172S,,N916QT
a99281,1662029678.0,,1662033575,,N716BS  ,KHEF,,7NC2,,SR22,,N716BS
a70965,1662050044.0,,1662054503,,N5521S  ,KFFZ,,KFFZ,,172S,,N5521S
a9f3e1,1662031244.0,,1662038575,,N740PT  ,KFSD,,,,680,,N740PT
a4e79b,1662051999.0,,1662054827,,N415KG  ,KSSF,,KSSF,,DA 40,,N415KG
aaa68a,1662049740.0,,1662052709,,SWA2190 ,KLAX,,KSFO,,737-79P,B737,N7858A
a3bf0c,1662060025.0,,1662074706,,N340TW  ,KBDU,,KBDU,,VENTUS-2C,,N340TW
a982a9,1662067035.0,,1662068122,,N7114A  ,,,KFCM,,PA-28-181,,N7114A
151e14,1662019562.0,,1662028596,,PBD191  ,UUWW,,,,Boeing 737-8LJ,B738,RA-73236
ade44e,1662033013.0,,1662034939,,N9943P  ,,,KCMH,,PC-XII 47E,PC12,N9943P
ac0143,1662058959.0,,1662072288,,SWA935  ,KSJC,,KMDW,,737-8,,N8728Q
7c5e8f,1662011717.0,,1662012714,,SYP     ,,,YPJT,,,,
4ca6a3,1662021859.0,1662021860.0,1662027026,,RYR66TU ,EGSS,EGSS,,LFMP,BOEING 737-8AS,B738,EI-DYN
a16acc,1662056380.0,,1662059265,,N1902C  ,,,KTEB,,FALCON 7X,,N1902C
ae53fa,1662071070.0,,1662073439,,RONIN27 ,KBMQ,,1XA0,,,,
a15f32,1662033551.0,,1662039076,,RGY188  ,KSNA,,,,400A,BE40,N188JF
71be23,1662029230.0,,1662033710,,KAL554  ,RJBB,,RKSI,,747 8B5F,B748,HL7623
758430,1661997159.0,,1662000051,,SRQ6042 ,,,RPLL,,ATR 72 600,AT76,RP-C7282
ad2ec8,1661990405.0,,1661993724,,N949BZ  ,,,,,TBM 700,,N949BZ
a282ba,1662047766.0,,1662049707,,N261AF  ,58LA,,LS35,,182T,,N261AF
aa96be,1662032220.0,,1662037558,,SWA321  ,KMCI,,KATL,,737-76N,B737,N7811F
48ad0c,1662047659.0,1662047661.0,1662053159,1662053158.0,LOT6LW  ,LBSF,LBSF,EPWA,EPWA,Embraer EMB-175 LR,E170,SP-LIM
4cac65,1662012630.0,1662012631.0,1662018089,1662018087.0,ABR551  ,EDDP,EDDP,EGNX,EGNX,,B738,EI-AZD
a6c4e6,1662012840.0,,1662013798,,VOI241  ,,,,,A321-271N,,N535VL
4d234d,1662063621.0,,1662066766,,RYR51GR ,LEGE,,LIRP,,,B38M,9H-VUN
710251,1662014602.0,,1662015618,,HZA10   ,,,,,Avions de Transport Regional ATR 42 600,AT46,HZ-A10
ab6c01,1662037080.0,,1662038538,,FDY404  ,,,KDFW,,208B,C208,N835MA
440248,1662056107.0,1662055897.0,1662067605,1662067493.0,EJU62NB ,LGMK,LGMK,LFPO,LFPO,,,
a03577,1662051282.0,,1662052368,,N112UV  ,KPVU,,KU14,,DA 40,,N112UV
ad2dcc,1662053444.0,,1662057641,,N9484H  ,KPWK,,KPWK,,172M,,N9484H
a31a4d,1662049591.0,,1662051516,,N2997Y  ,KPAN,,KDVT,,182E,,N2997Y
a92145,1661990404.0,,1661994045,,DAL2495 ,,,KSTL,,757-232,B752,N688DL
abda0f,1662038692.0,,1662041907,,N863AU  ,KAUO,,KAUO,,172S,,N863AU
ab1447,1662056975.0,,1662057988,,N8128N  ,K5C1,,4XS6,,F33A,,N8128N
a9a1df,1662064749.0,,1662065490,,N72GX   ,K61B,,KHND,,REMOS GX,,N72GX
a1dfed,1662041681.0,,1662052419,,N22P    ,KFTW,,KAEG,,SR22T,,N22P
a35843,1662044119.0,,1662050909,,UAL413  ,,,KMCO,,737-924,B739,N31412
aa8c76,1662048611.0,,1662050386,,N779WM  ,KISP,,KGON,,AG5B,,N779WM
c01235,1662038525.0,,1662042942,,TGO986  ,CYOW,,CYOW,,C90A (Beech),BE9L,C-FGXG
a1e235,1662054130.0,,1662054970,,N220NH  ,,,KU77,,DA20-C1,,N220NH
a2efec,1661999934.0,,1662008158,,FDX1625 ,,,KIND,,767-300F,,N289FE
a8a763,1662003124.0,,1662011468,,AJT197  ,,,KCVG,,767-281,B762,N657GT
ac5c6e,1662054330.0,,1662059575,,N896JH  ,,,,,EMB-505,E55P,N896JH
a129a7,1662049988.0,,1662055679,,GRY74   ,KN89,,KN89,,UH-1H,UH1,N174SP
404ae0,1662034972.0,,1662037360,,GCCOV   ,,,EGBM,,EUROPA XS Europa,EUPA,G-CCOV
c06a7d,1662020174.0,1662020175.0,1662043923,1662043922.0,TSC681  ,LPPT,LPPT,CYUL,CYUL,Airbus A321-271NX,A21N,C-GOIM
43c8e2,1662024330.0,,1662025825,,SYS66   ,EGOS,,EGCV,,Juno HT.1,EC35,ZM508
acce1a,1662043593.0,,1662046131,,JUMP4   ,KE60,,KE60,,DHC-6 TWIN OTTER,DHC6,N924MA
ab3fec,1662074968.0,,1662076439,,N824CC  ,KFRG,,KACY,,55,LJ55,N824CC
aacfe9,1662046200.0,,1662047309,,SKW4665 ,,,KDEN,,CL-600-2C10,CRJ7,N796SK
a00bdd,1662072181.0,,1662073162,,N1018B  ,,,3AK4,,DHC-3,DHC3,N1018B
a1b519,1662030900.0,,1662036203,,SKW5312 ,KORD,,KDCA,,EMB-175 200LR,E75L,N209SY
a44d1c,1662064584.0,,1662069906,,DAL923  ,KSEA,,KSLC,,737-832,B738,N3765
a55708,1662057768.0,,1662061350,,ASI705  ,KDVT,,KDVT,,PA-28-181,,N443PA
abb59f,1662053375.0,,1662058459,,ASH6102 ,KIAH,,KBNA,,ERJ 170-200 LR,E75L,N85352
7c4414,1662070782.0,,1662072288,,NWK1616 ,YPPH,,,,F28 MK 0100,F100,VH-NQE
a66647,1662039348.0,,1662069885,,N511MP  ,KHWO,,KNEW,,172P,,N511MP
4065de,1662007388.0,,1662023798,,BAW166E ,LLBG,,EGLL,,BOEING 777-336ER,B77W,G-STBF
8007df,1661994757.0,,1661996569,,IGO2177 ,,,VIDP,,A320-232,A320,VT-IFV
3c5466,1662031933.0,1662031937.0,1662033344,1662033337.0,DLH4JK  ,EDDF,EDDF,EDDN,EDDN,EMB-190 LR,E190,D-AECF
a6a4d5,1662061622.0,,1662063985,,VOI1019 ,,,,,A320-233,A320,N527VL
881bb9,1661992937.0,,1661994773,,SNY20   ,,,,,,,
a95da0,1662040776.0,,1662046464,,SIL85   ,KFLL,,KSAV,,ATR 72-212A,,N702SV
a9797b,1662065702.0,,1662068275,,N7098P  ,KA39,,KCHD,,R22 BETA,R22,N7098P
accf1c,1661990404.0,,1661992968,,EDV4718 ,,,KMKE,,CL-600-2D24,CRJ9,N924XJ
a52911,1662031604.0,,1662037615,,RPA4596 ,KBOS,,KCMH,,ERJ 170-200 LR,E75L,N431YX
0d0de6,1662069511.0,,1662073693,,VOI575  ,,,MMTJ,,Airbus A320-271N,A20N,XA-VSJ
a96def,1662057492.0,,1662061198,,N7065R  ,KCHD,,KCHD,,R22 BETA,,N7065R
478e7a,1662046046.0,1662046047.0,1662050660,1662050615.0,FOX73P  ,ENGM,ENGM,EDDB,EDDB,737-82R (W),B738,LN-FGA
a9e4da,1662052874.0,,1662053851,,N7368W  ,KCXY,,4PA3,,PA-28-180,,N7368W
4409fc,1662038950.0,,1662047715,,OEDDD   ,LOWG,,LOWG,,Cessna Turbo Skyhawk JT,C172,OE-DDD
424382,1662024763.0,,1662031235,1662031363.0,AHY9105 ,,UBBB,LTFJ,LTFJ,EMB-190 AR,E190,VP-BRV
8880b0,1662044465.0,,1662046077,,VJC152  ,,,,,A320 214,A320,VN-A699
ab46ec,1661991110.0,,1661999325,,N8258P  ,KCCB,,KDVT,,PA-24-250,,N8258P
c07966,1662057810.0,,1662068459,,ACA1039 ,CYYZ,,KDEN,,A220-300,,C-GTZH
a3979f,1661998593.0,,1662010316,,UPS951  ,KMHR,,KRFD,,767-34AF,B763,N330UP
44046d,1662031040.0,1662031041.0,1662039628,1662039627.0,EJU51WK ,LIMC,LIMC,LGKO,LGKO,,,
a524c5,1662061533.0,,1662065098,,SKW3363 ,KSFO,,KLAX,,ERJ 170-200 LR,,N430SY
47340e,1662026341.0,1662026342.0,1662032368,1662032367.0,WZZ357  ,EPRZ,EPRZ,EHEH,EHEH,A320 232,A320,HA-LPN
e84070,1662040495.0,,1662041869,,LNE1411 ,,,SEMY,,A319 132,A319,HC-CPJ
406948,1661990471.0,,1662009195,,BAW40F  ,,,EGLL,,BOEING 777-336ER,B77W,G-STBH
a776b2,1662066399.0,,1662071309,,JBU2531 ,KSLC,,KLAX,,A320-232,A320,N580JB
a6e5d7,1662070295.0,,1662071425,,N5433E  ,,,KHON,,172N,,N5433E
40274b,1662025789.0,,1662028318,,GJKAT   ,EGBJ,,EGBJ,,ROBINSON R22 BETA,R22,G-JKAT
4bb322,1662023646.0,,1662037902,,THY4CJ  ,,,EGKK,,Boeing 737 MAX 9,B39M,TC-LYB
7c7a65,1661992244.0,,1661994119,,YGN     ,YPJT,,,,,,
80148f,1662009246.0,,1662012697,,IGO1853 ,OTHH,,,,Airbus A320-251N,A20N,VT-IIH
c080cd,1661996343.0,,1661997235,,WEN3486 ,,,CYEG,,DHC-8-402 (Dehavilland),DH8D,C-GWUE
4ba8f6,1662006241.0,,1662007555,,THY7366 ,LTFJ,,,,737NG 8F2/W,B738,TC-JGV
